time-id,method,spot,id
5,neighborhood,hot,283
5,neighborhood,hot,287
5,neighborhood,hot,289
5,neighborhood,hot,290
5,neighborhood,hot,295
5,neighborhood,hot,310
5,neighborhood,hot,315
5,neighborhood,hot,321
5,neighborhood,hot,322
5,neighborhood,hot,326
5,neighborhood,hot,329
5,neighborhood,hot,331
5,neighborhood,hot,332
5,neighborhood,hot,339
5,neighborhood,hot,351
5,neighborhood,hot,354
5,neighborhood,hot,355
5,neighborhood,hot,356
5,neighborhood,hot,359
5,neighborhood,hot,362
5,neighborhood,hot,364
5,neighborhood,hot,368
5,neighborhood,hot,381
5,neighborhood,hot,387
5,neighborhood,hot,389
5,neighborhood,hot,403
5,neighborhood,hot,411
5,neighborhood,hot,412
5,neighborhood,hot,418
5,neighborhood,hot,419
5,neighborhood,hot,423
5,neighborhood,hot,449
5,neighborhood,hot,450
5,neighborhood,hot,459
5,neighborhood,hot,465
5,neighborhood,hot,468
5,neighborhood,hot,478
5,neighborhood,hot,480
5,neighborhood,hot,489
5,neighborhood,hot,490
5,neighborhood,hot,493
5,neighborhood,hot,494
5,neighborhood,hot,503
5,neighborhood,hot,505
5,neighborhood,hot,506
5,neighborhood,hot,527
