id,time-id,mean,sd
379.0,4,1015.62,2015.96
379.0,5,1797.86,2442.38
379.0,6,2562.05,1929.47
379.0,7,726.90,458.16
380.0,1,2.25,5.47
380.0,2,63.38,148.64
380.0,3,351.59,538.07
380.0,4,536.03,689.10
380.0,5,1252.47,1446.08
380.0,6,2428.22,2602.62
380.0,7,439.28,575.91
381.0,1,1.28,5.30
381.0,2,24.97,56.26
381.0,3,143.93,174.11
381.0,4,376.14,448.73
381.0,5,1289.55,1600.60
381.0,6,3682.35,4927.76
381.0,7,730.27,962.44
382.0,1,1.29,2.58
382.0,2,0.00,0.00
382.0,3,354.38,694.13
382.0,4,1084.43,1581.96
382.0,5,4198.33,6768.34
382.0,6,8374.19,10064.65
382.0,7,1447.19,1523.94
383.0,1,0.14,0.57
383.0,2,3.41,8.72
383.0,3,100.03,151.66
383.0,4,312.59,361.77
383.0,5,1375.55,2797.23
383.0,6,4391.21,4550.79
383.0,7,1124.17,1308.89
384.0,1,2.00,5.39
384.0,2,63.25,148.67
384.0,3,355.31,536.99
384.0,4,534.56,689.29
384.0,5,1245.34,1450.43
384.0,6,2451.03,2592.07
384.0,7,455.50,574.99
385.0,1,1.38,2.48
385.0,2,11.95,16.12
385.0,3,120.00,218.25
385.0,4,1021.29,2013.64
385.0,5,1836.38,2424.66
385.0,6,2572.43,1919.06
385.0,7,730.76,453.98
386.0,1,0.07,0.25
386.0,2,0.07,0.25
386.0,3,3.33,5.66
386.0,4,106.33,56.30
386.0,5,83.67,75.39
386.0,6,160.67,279.73
386.0,7,36.47,55.62
387.0,1,2.03,5.42
387.0,2,53.16,139.03
387.0,3,295.81,444.16
387.0,4,470.44,589.77
387.0,5,1060.12,1120.33
387.0,6,2148.84,2158.49
387.0,7,402.12,518.34
388.0,1,2.97,14.93
388.0,2,25.91,81.33
388.0,3,40.12,185.48
388.0,4,422.59,1923.00
388.0,5,1441.09,4505.46
388.0,6,1899.09,2233.52
388.0,7,414.56,347.00
389.0,1,0.03,0.18
389.0,2,0.76,1.50
389.0,3,46.72,81.75
389.0,4,144.00,292.59
389.0,5,1607.45,4007.52
389.0,6,2168.55,3666.93
389.0,7,211.21,670.84
390.0,1,2.31,5.01
390.0,2,100.84,381.42
390.0,3,702.41,2857.34
390.0,4,945.81,3285.72
390.0,5,1536.97,3018.35
390.0,6,2084.38,3199.95
390.0,7,378.09,601.66
391.0,1,0.36,1.02
391.0,2,1.16,5.28
391.0,3,23.80,23.80
391.0,4,180.96,172.55
391.0,5,418.68,767.78
391.0,6,1366.60,2370.27
391.0,7,610.52,975.28
392.0,1,0.58,1.59
392.0,2,6.67,12.69
392.0,3,130.92,74.46
392.0,4,328.36,149.72
392.0,5,1825.58,2056.16
392.0,6,4624.22,3991.84
392.0,7,495.72,414.46
393.0,1,1.38,2.48
393.0,2,11.95,16.12
393.0,3,121.48,217.66
393.0,4,1021.33,2013.62
393.0,5,1837.24,2424.11
393.0,6,2536.05,1949.97
393.0,7,716.81,465.61
394.0,1,0.07,0.25
394.0,2,0.07,0.25
394.0,3,3.33,5.66
394.0,4,99.07,61.62
394.0,5,86.80,75.44
394.0,6,157.80,281.03
394.0,7,36.60,55.55
395.0,1,2.86,7.15
395.0,2,12.31,22.22
395.0,3,114.76,107.97
395.0,4,584.10,893.36
395.0,5,5078.41,12076.07
395.0,6,14071.24,25972.21
395.0,7,2737.97,4690.57
396.0,1,0.14,0.57
396.0,2,3.34,8.74
396.0,3,99.24,152.08
396.0,4,313.83,361.10
396.0,5,1384.41,2793.82
396.0,6,4368.31,4563.60
396.0,7,1135.28,1303.17
397.0,1,1.24,2.60
397.0,2,0.00,0.00
397.0,3,354.48,694.08
397.0,4,1081.76,1583.68
397.0,5,4196.24,6769.63
397.0,6,8360.43,10075.31
397.0,7,1444.52,1526.33
398.0,1,3.69,7.36
398.0,2,50.44,86.90
398.0,3,911.47,3744.61
398.0,4,3020.81,12287.17
398.0,5,8010.09,15868.56
398.0,6,9946.22,12356.44
398.0,7,1637.47,2109.84
399.0,1,2.97,14.93
399.0,2,26.81,81.32
399.0,3,40.62,185.39
399.0,4,421.84,1923.16
399.0,5,1432.94,4507.38
399.0,6,1900.38,2233.27
399.0,7,409.03,349.50
400.0,1,0.07,0.25
400.0,2,0.07,0.25
400.0,3,3.20,5.72
400.0,4,100.27,61.73
400.0,5,87.13,75.32
400.0,6,160.00,280.07
400.0,7,37.07,55.27
401.0,1,0.00,0.00
401.0,2,0.04,0.20
401.0,3,0.12,0.44
401.0,4,10.75,24.07
401.0,5,94.88,266.30
401.0,6,187.46,241.43
401.0,7,54.12,84.09
402.0,1,0.03,0.18
402.0,2,1.00,2.00
402.0,3,45.07,81.53
402.0,4,144.38,292.62
402.0,5,1631.31,4007.80
402.0,6,2153.90,3657.41
402.0,7,198.45,671.14
403.0,1,0.03,0.18
403.0,2,0.83,1.76
403.0,3,32.69,34.06
403.0,4,93.66,80.93
403.0,5,900.10,690.21
403.0,6,1650.34,1775.42
403.0,7,85.38,164.90
404.0,1,3.69,7.36
404.0,2,50.09,87.05
404.0,3,903.88,3745.48
404.0,4,2980.09,12292.06
404.0,5,7796.78,15858.70
404.0,6,9541.34,12300.04
404.0,7,1611.53,2110.16
405.0,1,0.14,0.57
405.0,2,3.41,8.72
405.0,3,99.76,151.82
405.0,4,305.72,363.12
405.0,5,1373.28,2797.97
405.0,6,4329.97,4577.29
405.0,7,1131.10,1305.66
406.0,1,0.07,0.25
406.0,2,0.07,0.25
406.0,3,3.33,5.66
406.0,4,96.27,59.90
406.0,5,80.80,73.49
406.0,6,158.60,280.71
406.0,7,36.47,55.62
407.0,1,0.00,0.00
407.0,2,3.10,4.97
407.0,3,25.80,42.57
407.0,4,87.20,105.79
407.0,5,240.70,230.73
407.0,6,624.80,472.23
407.0,7,116.70,99.30
408.0,1,1.28,5.30
408.0,2,24.87,56.29
408.0,3,143.73,174.20
408.0,4,374.34,449.12
408.0,5,1322.27,1616.44
408.0,6,3720.62,4923.43
408.0,7,737.13,960.44
409.0,1,13.54,27.60
409.0,2,12.46,16.22
409.0,3,68.00,43.00
409.0,4,359.15,161.65
409.0,5,2189.00,1116.29
409.0,6,6659.62,4657.37
409.0,7,1480.23,948.57
410.0,1,1.28,5.30
410.0,2,24.97,56.26
410.0,3,144.46,173.81
410.0,4,377.93,447.81
410.0,5,1331.86,1612.01
410.0,6,3725.42,4921.37
410.0,7,735.55,961.21
411.0,1,1.27,5.30
411.0,2,22.59,53.63
411.0,3,138.42,170.33
411.0,4,360.18,433.89
411.0,5,1262.24,1549.63
411.0,6,3475.93,4569.03
411.0,7,695.66,917.85
412.0,1,3.53,7.38
412.0,2,50.28,86.98
412.0,3,920.19,3742.99
412.0,4,3034.91,12284.43
412.0,5,7958.72,15874.83
412.0,6,9769.81,12385.70
412.0,7,1633.16,2110.62
413.0,1,1.95,4.36
413.0,2,12.81,20.37
413.0,3,175.10,136.21
413.0,4,248.14,308.61
413.0,5,829.29,965.01
413.0,6,3029.38,3179.58
413.0,7,681.95,539.89
414.0,1,0.50,0.50
414.0,2,3.50,3.50
414.0,3,39.00,33.00
414.0,4,440.00,423.00
414.0,5,2090.00,2067.00
414.0,6,8002.50,7963.50
414.0,7,1762.50,1741.50
415.0,1,2.25,5.47
415.0,2,64.22,148.37
415.0,3,358.97,535.11
415.0,4,544.69,685.86
415.0,5,1248.75,1448.50
415.0,6,2461.72,2584.82
415.0,7,458.22,573.35
416.0,1,8.00,0
416.0,2,4.00,0
416.0,3,47.00,0
416.0,4,360.00,0
416.0,5,551.00,0
416.0,6,1411.00,0
416.0,7,447.00,0
417.0,1,0.03,0.18
417.0,2,1.03,1.99
417.0,3,46.28,81.79
417.0,4,147.24,292.38
417.0,5,1651.62,4004.69
417.0,6,2278.48,3682.20
417.0,7,205.14,671.89
418.0,1,2.88,14.94
418.0,2,26.66,81.34
418.0,3,40.59,185.40
418.0,4,420.25,1923.46
418.0,5,1405.09,4510.25
418.0,6,1844.00,2221.18
418.0,7,397.84,345.68
419.0,1,1.38,2.48
419.0,2,11.76,16.21
419.0,3,119.48,218.40
419.0,4,1006.81,2018.85
419.0,5,1791.43,2444.03
419.0,6,2451.95,1963.63
419.0,7,682.24,454.30
420.0,1,3.66,7.37
420.0,2,49.38,87.23
420.0,3,920.31,3742.96
420.0,4,3045.19,12282.10
420.0,5,8157.12,15820.18
420.0,6,10038.66,12307.80
420.0,7,1660.12,2100.92
421.0,1,8.54,10.83
421.0,2,12.46,16.22
421.0,3,72.08,50.29
421.0,4,367.38,161.92
421.0,5,2165.31,1126.01
421.0,6,6500.31,4710.71
421.0,7,1471.38,950.68
422.0,1,1.28,5.30
422.0,2,24.93,56.27
422.0,3,144.42,173.84
422.0,4,377.96,447.79
422.0,5,1327.07,1614.74
422.0,6,3734.76,4916.40
422.0,7,737.11,960.44
423.0,1,2.83,6.41
423.0,2,25.28,31.12
423.0,3,129.28,115.23
423.0,4,453.61,348.27
423.0,5,1065.94,1212.52
423.0,6,1746.11,2231.42
423.0,7,376.00,497.50
424.0,1,0.58,1.59
424.0,2,7.06,12.69
424.0,3,128.94,74.36
424.0,4,322.72,150.03
424.0,5,1803.75,2065.88
424.0,6,4480.03,4003.29
424.0,7,485.22,419.18
425.0,1,1.29,6.35
425.0,2,39.73,165.16
425.0,3,197.00,591.20
425.0,4,220.63,523.20
425.0,5,592.59,1023.52
425.0,6,1145.88,1904.49
425.0,7,273.24,440.60
426.0,1,1.28,5.30
426.0,2,24.94,56.27
426.0,3,143.79,174.18
426.0,4,378.10,447.70
426.0,5,1328.49,1614.04
426.0,6,3731.30,4918.40
426.0,7,736.94,960.54
427.0,1,0.14,0.57
427.0,2,3.34,8.74
427.0,3,95.38,152.34
427.0,4,306.38,363.16
427.0,5,1376.34,2796.96
427.0,6,4375.90,4559.75
427.0,7,1119.69,1310.40
428.0,1,0.14,0.57
428.0,2,3.41,8.72
428.0,3,99.21,152.10
428.0,4,310.28,362.66
428.0,5,1353.10,2802.09
428.0,6,4372.93,4561.30
428.0,7,1120.59,1310.13
429.0,1,0.58,1.59
429.0,2,7.06,12.69
429.0,3,127.14,72.56
429.0,4,324.06,150.66
429.0,5,1803.50,2065.94
429.0,6,4600.25,4007.07
429.0,7,494.56,415.47
430.0,1,2.97,14.93
430.0,2,26.91,81.30
430.0,3,40.28,185.46
430.0,4,422.09,1923.10
430.0,5,1434.72,4507.00
430.0,6,1867.47,2231.94
430.0,7,397.38,345.26
431.0,1,1.29,6.35
431.0,2,39.02,165.25
431.0,3,189.63,591.24
431.0,4,218.55,523.75
431.0,5,584.75,1025.18
431.0,6,1146.78,1904.24
431.0,7,273.08,440.66
432.0,1,1.29,6.35
432.0,2,38.49,165.22
432.0,3,194.00,591.79
432.0,4,215.33,523.74
432.0,5,580.94,1024.86
432.0,6,1128.47,1904.86
432.0,7,268.06,440.81
433.0,1,2.31,5.01
433.0,2,100.66,381.47
433.0,3,700.16,2857.82
433.0,4,943.97,3286.17
433.0,5,1554.81,3015.65
433.0,6,2114.41,3192.21
433.0,7,384.28,599.86
435.0,1,0.03,0.18
435.0,2,1.93,4.50
435.0,3,95.69,152.43
435.0,4,274.28,316.58
435.0,5,1234.38,2737.28
435.0,6,3704.48,3245.87
435.0,7,905.03,703.14
436.0,1,0.00,0.00
436.0,2,0.29,0.45
436.0,3,67.71,113.47
436.0,4,275.86,319.82
436.0,5,780.57,419.77
436.0,6,1416.00,1186.54
436.0,7,528.00,516.47
437.0,1,0.04,0.20
437.0,2,3.52,10.98
437.0,3,33.17,40.00
437.0,4,161.04,166.19
437.0,5,493.00,521.04
437.0,6,2275.61,2384.86
437.0,7,659.17,978.14
438.0,1,0.30,0.90
438.0,2,3.30,4.88
438.0,3,36.80,48.31
438.0,4,117.40,121.64
438.0,5,270.50,225.69
438.0,6,689.70,433.12
438.0,7,136.10,100.20
439.0,1,0.00,0.00
439.0,2,0.00,0.00
439.0,3,4.30,8.37
439.0,4,57.10,73.28
439.0,5,180.50,207.37
439.0,6,469.50,814.31
439.0,7,54.10,95.55
440.0,1,0.58,1.59
440.0,2,7.06,12.69
440.0,3,131.47,74.13
440.0,4,328.06,149.94
440.0,5,1816.28,2061.35
440.0,6,4598.17,4008.14
440.0,7,484.22,419.12
441.0,1,2.83,6.41
441.0,2,25.28,31.12
441.0,3,134.11,111.72
441.0,4,467.94,336.14
441.0,5,1097.56,1195.37
441.0,6,1773.33,2215.86
441.0,7,381.28,495.12
443.0,1,2.93,7.14
443.0,2,13.48,22.44
443.0,3,126.79,114.02
443.0,4,656.10,930.46
443.0,5,5247.21,12047.35
443.0,6,14465.90,25870.84
443.0,7,2788.48,4672.65
444.0,1,0.04,0.20
444.0,2,3.48,10.99
444.0,3,30.52,39.76
444.0,4,151.74,165.99
444.0,5,472.70,527.98
444.0,6,2258.35,2391.75
444.0,7,651.17,981.00
445.0,1,0.00,0.00
445.0,2,0.00,0.00
445.0,3,2.70,7.46
445.0,4,51.20,74.92
445.0,5,140.20,198.40
445.0,6,324.50,751.33
445.0,7,24.40,51.38
446.0,1,0.03,0.18
446.0,2,1.03,1.99
446.0,3,46.14,81.79
446.0,4,148.41,292.04
446.0,5,1660.66,4002.30
446.0,6,2310.83,3667.91
446.0,7,211.28,670.82
447.0,1,2.97,7.13
447.0,2,13.48,22.44
447.0,3,125.90,114.89
447.0,4,652.55,932.58
447.0,5,5212.72,12058.99
447.0,6,14380.72,25908.02
447.0,7,2769.97,4681.13
448.0,1,0.14,0.35
448.0,2,0.00,0.00
448.0,3,0.14,0.35
448.0,4,37.00,31.51
448.0,5,52.57,83.81
448.0,6,105.14,199.94
448.0,7,18.71,35.05
449.0,1,8.03,24.57
449.0,2,134.09,514.89
449.0,3,2531.94,8549.30
449.0,4,5109.12,13430.85
449.0,5,12225.74,25665.53
449.0,6,19707.15,32299.50
449.0,7,4430.62,6419.23
450.0,1,0.76,1.41
450.0,2,0.00,0.00
450.0,3,209.48,346.36
450.0,4,758.19,921.81
450.0,5,2923.52,4551.44
450.0,6,6551.62,7562.45
450.0,7,1196.43,1280.13
451.0,1,16.62,28.47
451.0,2,16.69,21.58
451.0,3,77.62,52.04
451.0,4,358.62,161.43
451.0,5,2131.85,1127.79
451.0,6,6626.46,4674.79
451.0,7,1489.23,945.23
452.0,1,2.97,14.93
452.0,2,27.03,81.26
452.0,3,40.56,185.40
452.0,4,422.22,1923.08
452.0,5,1447.34,4503.66
452.0,6,1936.91,2215.95
452.0,7,417.03,344.93
453.0,1,0.36,1.02
453.0,2,1.16,5.28
453.0,3,25.04,23.33
453.0,4,187.64,168.84
453.0,5,419.44,767.51
453.0,6,1364.08,2371.33
453.0,7,611.76,974.73
455.0,1,2.97,7.13
455.0,2,13.48,22.44
455.0,3,126.66,114.16
455.0,4,654.03,931.75
455.0,5,5215.59,12058.13
455.0,6,14205.28,25958.02
455.0,7,2729.24,4692.01
456.0,1,0.14,0.57
456.0,2,3.41,8.72
456.0,3,100.03,151.66
456.0,4,315.17,360.24
456.0,5,1357.31,2801.59
456.0,6,4262.93,4578.03
456.0,7,1107.76,1312.15
457.0,1,0.32,1.01
457.0,2,0.08,0.27
457.0,3,24.12,23.84
457.0,4,166.92,157.71
457.0,5,416.76,768.37
457.0,6,1360.20,2372.84
457.0,7,604.04,977.54
458.0,1,0.36,1.02
458.0,2,1.16,5.28
458.0,3,23.84,23.81
458.0,4,184.56,171.41
458.0,5,420.76,767.00
458.0,6,1362.40,2372.01
458.0,7,610.72,975.20
459.0,1,2.25,5.47
459.0,2,59.38,147.76
459.0,3,343.28,537.39
459.0,4,537.16,688.88
459.0,5,1212.12,1455.39
459.0,6,2283.97,2514.96
459.0,7,421.81,559.83
460.0,1,16.77,28.39
460.0,2,16.69,21.58
460.0,3,78.15,51.77
460.0,4,370.54,160.46
460.0,5,2192.85,1114.04
460.0,6,6602.00,4685.49
460.0,7,1479.38,948.82
461.0,1,16.38,28.57
461.0,2,16.15,21.63
461.0,3,77.31,52.16
461.0,4,363.92,162.52
461.0,5,2171.92,1124.01
461.0,6,6420.38,4708.91
461.0,7,1419.15,939.56
462.0,1,0.00,0.00
462.0,2,0.04,0.20
462.0,3,0.12,0.44
462.0,4,10.75,24.07
462.0,5,94.92,266.28
462.0,6,187.54,241.37
462.0,7,54.04,84.14
463.0,1,3.17,4.12
463.0,2,73.42,79.74
463.0,3,248.58,232.94
463.0,4,925.50,574.03
463.0,5,14433.92,6061.56
463.0,6,45373.17,13339.17
463.0,7,8449.83,2780.87
464.0,1,3.69,7.36
464.0,2,50.62,86.80
464.0,3,921.09,3742.78
464.0,4,3043.56,12282.49
464.0,5,8133.31,15831.08
464.0,6,10025.78,12315.96
464.0,7,1657.19,2102.53
465.0,1,2.83,6.41
465.0,2,25.00,31.31
465.0,3,117.11,106.52
465.0,4,408.83,311.38
465.0,5,1033.11,1213.63
465.0,6,1735.33,2235.81
465.0,7,376.78,497.22
466.0,1,0.30,0.90
466.0,2,3.30,4.88
466.0,3,36.50,48.53
466.0,4,117.80,121.29
466.0,5,273.10,223.18
466.0,6,649.40,469.56
466.0,7,137.40,98.77
467.0,1,2.83,6.41
467.0,2,22.72,31.12
467.0,3,119.11,109.78
467.0,4,436.61,347.89
467.0,5,1049.94,1215.17
467.0,6,1694.72,2243.45
467.0,7,369.00,498.99
468.0,1,3.50,4.09
468.0,2,64.83,60.47
468.0,3,220.08,167.17
468.0,4,894.33,540.70
468.0,5,13383.42,5721.10
468.0,6,42104.25,14621.27
468.0,7,8146.75,3125.87
469.0,1,1.38,2.48
469.0,2,11.95,16.12
469.0,3,120.38,218.12
469.0,4,1019.19,2014.54
469.0,5,1829.14,2429.02
469.0,6,2493.62,1966.79
469.0,7,707.24,468.16
470.0,1,0.00,0.00
470.0,2,0.04,0.20
470.0,3,0.12,0.44
470.0,4,10.75,24.07
470.0,5,94.92,266.28
470.0,6,187.62,241.30
470.0,7,53.88,84.24
471.0,1,1.28,5.30
471.0,2,24.97,56.26
471.0,3,144.46,173.81
471.0,4,376.65,448.52
471.0,5,1323.44,1616.12
471.0,6,3684.62,4928.10
471.0,7,727.89,962.32
472.0,1,2.28,5.02
472.0,2,100.69,381.46
472.0,3,700.41,2857.77
472.0,4,944.47,3286.05
472.0,5,1561.38,3013.77
472.0,6,2095.38,3198.20
472.0,7,381.47,600.94
473.0,1,0.30,0.90
473.0,2,3.30,4.88
473.0,3,36.80,48.31
473.0,4,118.30,120.82
473.0,5,276.70,219.09
473.0,6,695.00,424.98
473.0,7,139.50,96.01
474.0,1,1.27,5.30
474.0,2,24.93,56.27
474.0,3,143.76,174.19
474.0,4,377.61,448.02
474.0,5,1328.21,1614.18
474.0,6,3697.90,4928.58
474.0,7,732.59,962.16
475.0,1,0.56,1.59
475.0,2,7.06,12.69
475.0,3,132.25,73.42
475.0,4,329.89,148.28
475.0,5,1809.44,2064.17
475.0,6,4612.50,3999.96
475.0,7,492.00,417.26
476.0,1,1.28,5.30
476.0,2,24.97,56.26
476.0,3,144.77,173.58
476.0,4,378.99,447.03
476.0,5,1330.24,1613.05
476.0,6,3720.69,4923.40
476.0,7,733.85,961.84
477.0,1,0.04,0.20
477.0,2,3.52,10.98
477.0,3,32.78,40.23
477.0,4,159.00,167.22
477.0,5,484.22,526.36
477.0,6,2270.65,2387.15
477.0,7,660.30,977.60
478.0,1,8.09,24.56
478.0,2,134.03,514.90
478.0,3,2544.53,8546.12
478.0,4,5126.85,13424.96
478.0,5,12300.76,25641.10
478.0,6,20333.35,32314.14
478.0,7,4524.09,6414.07
479.0,1,0.14,0.35
479.0,2,0.00,0.00
479.0,3,0.14,0.35
479.0,4,37.86,31.00
479.0,5,49.57,85.11
479.0,6,133.71,198.73
479.0,7,24.00,35.67
480.0,1,2.00,0
480.0,2,3.00,0
480.0,3,38.00,0
480.0,4,1142.00,0
480.0,5,336.00,0
480.0,6,700.00,0
480.0,7,122.00,0
481.0,1,0.00,0.00
481.0,2,0.04,0.20
481.0,3,0.12,0.44
481.0,4,10.71,24.09
481.0,5,94.00,266.57
481.0,6,186.38,242.19
481.0,7,52.75,84.68
482.0,1,0.04,0.20
482.0,2,3.52,10.98
482.0,3,33.13,40.03
482.0,4,158.83,167.28
482.0,5,483.35,526.70
482.0,6,2293.83,2374.31
482.0,7,661.39,977.06
483.0,1,0.00,0.00
483.0,2,0.00,0.00
483.0,3,0.12,0.44
483.0,4,10.50,24.15
483.0,5,94.08,266.55
483.0,6,178.00,243.97
483.0,7,52.79,84.67
484.0,1,0.00,0.00
484.0,2,0.04,0.20
484.0,3,0.12,0.44
484.0,4,10.54,24.14
484.0,5,94.25,266.50
484.0,6,186.79,241.91
484.0,7,53.12,84.57
485.0,1,0.00,0.00
485.0,2,0.00,0.00
485.0,3,4.30,8.37
485.0,4,57.30,73.13
485.0,5,180.10,207.70
485.0,6,470.40,813.80
485.0,7,54.00,95.60
486.0,1,0.00,0.00
486.0,2,0.04,0.20
486.0,3,0.12,0.44
486.0,4,10.54,24.14
486.0,5,93.75,266.63
486.0,6,185.38,242.78
486.0,7,53.08,84.59
487.0,1,0.00,0.00
487.0,2,0.04,0.20
487.0,3,0.12,0.44
487.0,4,10.71,24.09
487.0,5,93.50,266.69
487.0,6,180.62,244.19
487.0,7,53.58,84.39
488.0,1,0.00,0.00
488.0,2,0.04,0.20
488.0,3,0.12,0.44
488.0,4,10.75,24.07
488.0,5,92.38,266.88
488.0,6,186.29,242.24
488.0,7,53.54,84.41
489.0,1,1.17,5.24
489.0,2,22.39,53.06
489.0,3,138.77,170.96
489.0,4,362.82,439.26
489.0,5,1191.17,1216.60
489.0,6,3244.27,3121.80
489.0,7,639.94,587.43
490.0,1,1.86,4.38
490.0,2,12.24,20.47
490.0,3,163.76,135.67
490.0,4,201.14,246.68
490.0,5,658.33,696.90
490.0,6,2437.05,1993.78
490.0,7,603.24,446.90
491.0,1,0.14,0.35
491.0,2,0.00,0.00
491.0,3,0.14,0.35
491.0,4,27.00,22.20
491.0,5,48.71,85.32
491.0,6,121.14,203.26
491.0,7,23.14,36.00
492.0,1,0.58,1.59
492.0,2,7.03,12.70
492.0,3,130.50,74.60
492.0,4,327.86,150.07
492.0,5,1817.25,2060.88
492.0,6,4594.64,4009.86
492.0,7,488.14,418.85
493.0,1,0.58,1.59
493.0,2,7.06,12.69
493.0,3,126.78,71.99
493.0,4,320.33,147.77
493.0,5,1809.97,2063.98
493.0,6,4488.00,4007.68
493.0,7,474.25,413.65
494.0,1,3.50,7.37
494.0,2,48.47,87.17
494.0,3,912.62,3744.44
494.0,4,2955.38,12292.86
494.0,5,7665.09,15805.26
494.0,6,9859.06,12381.27
494.0,7,1644.03,2108.08
495.0,1,2.97,14.93
495.0,2,27.12,81.23
495.0,3,40.62,185.39
495.0,4,422.34,1923.05
495.0,5,1435.72,4506.78
495.0,6,1909.28,2230.88
495.0,7,410.00,349.27
496.0,1,2.97,14.93
496.0,2,26.81,81.32
496.0,3,40.47,185.42
496.0,4,421.06,1923.31
496.0,5,1431.09,4507.74
496.0,6,1902.62,2232.78
496.0,7,411.91,348.56
497.0,1,1.28,5.30
497.0,2,24.89,56.29
497.0,3,143.90,174.13
497.0,4,376.01,448.77
497.0,5,1323.72,1616.03
497.0,6,3692.97,4928.70
497.0,7,728.03,962.33
498.0,1,0.36,1.02
498.0,2,1.16,5.28
498.0,3,24.28,23.82
498.0,4,181.88,172.45
498.0,5,421.92,766.50
498.0,6,1354.28,2374.82
498.0,7,602.64,977.88
499.0,1,0.00,0.00
499.0,2,3.50,3.50
499.0,3,38.00,34.00
499.0,4,452.00,411.00
499.0,5,2217.00,1940.00
499.0,6,8605.50,7360.50
499.0,7,1847.00,1657.00
500.0,1,1.38,2.48
500.0,2,12.05,16.05
500.0,3,119.52,218.39
500.0,4,1009.95,2017.91
500.0,5,1802.48,2440.97
500.0,6,2517.71,1959.73
500.0,7,717.05,465.49
501.0,1,2.31,5.01
501.0,2,100.44,381.52
501.0,3,699.66,2857.92
501.0,4,945.94,3285.68
501.0,5,1570.53,3010.37
501.0,6,2119.56,3189.94
501.0,7,384.84,599.59
502.0,1,1.28,5.30
502.0,2,24.97,56.26
502.0,3,144.61,173.71
502.0,4,377.92,447.82
502.0,5,1330.44,1612.93
502.0,6,3739.58,4913.34
502.0,7,738.56,959.57
503.0,1,1.28,5.30
503.0,2,24.90,56.28
503.0,3,143.89,174.13
503.0,4,373.76,449.14
503.0,5,1323.52,1616.09
503.0,6,3725.25,4921.45
503.0,7,736.15,960.94
504.0,1,0.03,0.18
504.0,2,1.03,1.99
504.0,3,47.86,81.32
504.0,4,149.28,291.70
504.0,5,1674.86,3997.32
504.0,6,2312.03,3667.21
504.0,7,211.34,670.80
505.0,1,16.08,28.66
505.0,2,16.62,21.60
505.0,3,74.00,51.85
505.0,4,342.54,142.05
505.0,5,2107.38,1120.28
505.0,6,5991.69,4362.37
505.0,7,1369.23,889.54
506.0,1,1.29,2.58
506.0,2,0.00,0.00
506.0,3,346.29,697.11
506.0,4,1045.95,1597.26
506.0,5,4045.38,6824.56
506.0,6,8144.52,10187.62
506.0,7,1426.33,1539.82
507.0,1,0.14,0.57
507.0,2,3.41,8.72
507.0,3,99.52,151.95
507.0,4,313.03,361.54
507.0,5,1365.66,2800.04
507.0,6,4327.69,4577.80
507.0,7,1126.59,1307.89
508.0,1,0.14,0.35
508.0,2,0.00,0.00
508.0,3,0.14,0.35
508.0,4,36.00,31.86
508.0,5,51.29,84.47
508.0,6,133.57,198.82
508.0,7,24.57,35.36
509.0,1,2.97,14.93
509.0,2,27.16,81.22
509.0,3,40.62,185.39
509.0,4,420.94,1923.33
509.0,5,1439.91,4505.77
509.0,6,1899.81,2233.38
509.0,7,407.50,349.68
510.0,1,0.30,0.90
510.0,2,3.30,4.88
510.0,3,35.00,49.30
510.0,4,115.00,123.47
510.0,5,261.50,231.71
510.0,6,639.70,472.30
510.0,7,132.60,103.05
511.0,1,1.29,6.35
511.0,2,39.73,165.16
511.0,3,196.92,591.22
511.0,4,221.12,523.01
511.0,5,595.41,1022.15
511.0,6,1153.65,1901.65
511.0,7,272.84,440.73
512.0,1,1.29,6.35
512.0,2,39.55,165.20
512.0,3,193.84,591.80
512.0,4,220.37,523.29
512.0,5,585.12,1025.17
512.0,6,1144.92,1904.72
512.0,7,271.55,441.02
513.0,1,2.97,7.13
513.0,2,12.93,22.57
513.0,3,116.21,110.81
513.0,4,643.07,936.25
513.0,5,5208.79,12060.12
513.0,6,14299.38,25935.64
513.0,7,2739.14,4690.34
514.0,1,1.95,4.36
514.0,2,12.33,20.47
514.0,3,175.52,135.83
514.0,4,251.62,306.47
514.0,5,836.29,960.25
514.0,6,3075.48,3152.73
514.0,7,685.19,537.98
516.0,1,1.28,5.30
516.0,2,24.83,56.31
516.0,3,143.03,174.36
516.0,4,373.10,449.10
516.0,5,1322.24,1616.44
516.0,6,3710.73,4926.60
516.0,7,732.61,962.15
517.0,1,1.28,5.30
517.0,2,24.96,56.26
517.0,3,144.42,173.84
517.0,4,376.68,448.51
517.0,5,1326.21,1615.12
517.0,6,3720.99,4923.28
517.0,7,734.93,961.46
518.0,1,0.14,0.57
518.0,2,3.41,8.72
518.0,3,98.97,152.20
518.0,4,306.59,363.17
518.0,5,1363.90,2800.43
518.0,6,4291.59,4581.31
518.0,7,1078.21,1302.44
519.0,1,2.97,14.93
519.0,2,27.00,81.27
519.0,3,40.44,185.43
519.0,4,421.31,1923.26
519.0,5,1433.12,4507.34
519.0,6,1921.72,2225.57
519.0,7,413.69,347.59
520.0,1,2.94,14.94
520.0,2,26.91,81.30
520.0,3,39.81,185.51
520.0,4,406.34,1924.26
520.0,5,1364.00,4504.11
520.0,6,1826.84,2208.08
