id,timeid,mean,sd
691,23,395.33,399.08
691,24,457.78,479.26
691,25,558.00,608.39
692,1,0.00,0.00
692,2,0.00,0.00
692,3,0.00,0.00
692,4,1.50,1.50
692,5,1.00,1.00
692,6,8.75,14.58
692,7,19.25,26.56
692,8,10.50,8.38
692,9,42.25,42.30
692,10,73.75,76.88
692,11,49.25,33.12
692,12,70.50,48.17
692,13,227.75,190.06
692,14,137.75,86.57
692,15,105.75,83.58
692,16,142.75,82.51
692,17,121.75,78.31
692,18,265.00,159.70
692,19,272.25,197.36
692,20,350.00,209.69
692,21,288.25,192.09
692,22,319.25,266.16
692,23,312.75,221.34
692,24,292.25,207.47
692,25,286.75,188.43
693,1,0.00,0.00
693,2,0.00,0.00
693,3,0.00,0.00
693,4,0.00,0.00
693,5,0.33,0.47
693,6,3.00,3.56
693,7,2.67,2.49
693,8,9.33,5.73
693,9,14.00,4.55
693,10,34.67,7.76
693,11,43.67,2.05
693,12,29.00,4.32
693,13,34.67,8.18
693,14,66.33,44.60
693,15,48.00,27.28
693,16,45.67,20.55
693,17,50.67,6.34
693,18,66.00,8.83
693,19,136.67,29.94
693,20,310.00,120.44
693,21,486.33,171.71
693,22,588.33,184.70
693,23,657.67,242.30
693,24,694.33,224.25
693,25,646.33,117.59
694,1,0.00,0.00
694,2,0.00,0.00
694,3,0.00,0.00
694,4,0.00,0.00
694,5,0.00,0.00
694,6,0.00,0.00
694,7,0.00,0.00
694,8,0.00,0.00
694,9,0.00,0.00
694,10,0.00,0.00
694,11,0.00,0.00
694,12,0.60,0.49
694,13,1.60,3.20
694,14,0.40,0.49
694,15,1.60,2.33
694,16,1.40,1.96
694,17,0.00,0.00
694,18,7.40,8.87
694,19,10.60,8.73
694,20,26.00,17.02
694,21,33.00,30.23
694,22,34.40,28.09
694,23,29.40,21.27
694,24,34.00,21.77
694,25,54.60,44.40
695,1,0.00,0.00
695,2,0.00,0.00
695,3,1.83,2.61
695,4,0.67,1.49
695,5,1.50,2.50
695,6,4.67,7.30
695,7,4.83,5.76
695,8,6.17,5.98
695,9,14.00,8.21
695,10,37.00,19.18
695,11,42.83,15.00
695,12,52.33,21.76
695,13,65.83,40.68
695,14,90.17,30.84
695,15,75.00,31.50
695,16,92.83,45.19
695,17,111.00,80.68
695,18,189.83,154.42
695,19,315.17,212.36
695,20,490.33,295.64
695,21,707.50,491.47
695,22,988.50,768.64
695,23,1135.17,1032.76
695,24,1188.33,1154.15
695,25,1132.67,1099.63
696,1,0.25,0.66
696,2,0.25,0.43
696,3,5.00,7.26
696,4,2.38,3.64
696,5,0.50,0.71
696,6,0.75,1.09
696,7,0.00,0.00
696,8,0.88,1.36
696,9,0.50,0.71
696,10,0.38,0.99
696,11,1.25,2.28
696,12,8.25,12.13
696,13,10.62,16.63
696,14,18.12,12.84
696,15,63.38,106.21
696,16,49.00,77.63
696,17,131.88,192.43
696,18,213.88,204.22
696,19,265.12,173.39
696,20,348.50,318.11
696,21,410.38,297.06
696,22,419.62,249.12
696,23,365.62,249.78
696,24,511.25,285.95
696,25,560.25,291.66
697,1,0.00,0.00
697,2,0.00,0.00
697,3,0.00,0.00
697,4,0.00,0.00
697,5,0.00,0.00
697,6,0.00,0.00
697,7,1.00,1.26
697,8,0.60,1.20
697,9,4.00,3.63
697,10,7.80,6.91
697,11,13.20,7.63
697,12,12.00,4.38
697,13,10.00,9.36
697,14,8.00,10.02
697,15,8.60,3.72
697,16,8.40,3.93
697,17,16.60,5.95
697,18,30.60,22.28
697,19,50.60,29.02
697,20,82.20,66.92
697,21,101.80,62.96
697,22,123.60,46.80
697,23,141.20,20.03
697,24,208.00,85.23
697,25,245.20,85.95
698,1,1.40,1.74
698,2,1.20,1.17
698,3,13.00,16.63
698,4,52.80,97.74
698,5,51.20,84.08
698,6,68.00,104.64
698,7,78.20,125.51
698,8,150.60,257.86
698,9,107.80,175.42
698,10,153.40,183.16
698,11,207.00,228.98
698,12,183.80,153.51
698,13,178.40,167.36
698,14,197.20,194.16
698,15,214.80,221.19
698,16,209.20,212.69
698,17,261.40,193.66
698,18,304.40,206.65
698,19,317.00,240.62
698,20,448.00,394.65
698,21,412.40,380.84
698,22,508.40,518.51
698,23,647.20,714.55
698,24,789.20,857.80
698,25,985.80,1229.48
699,1,0.00,0.00
699,2,0.00,0.00
699,3,0.00,0.00
699,4,0.40,0.80
699,5,0.00,0.00
699,6,0.20,0.40
699,7,1.80,3.60
699,8,0.80,1.60
699,9,3.80,7.60
699,10,7.00,7.38
699,11,12.00,4.10
699,12,31.00,21.97
699,13,45.60,26.76
699,14,43.80,19.21
699,15,36.00,23.64
699,16,43.60,37.64
699,17,114.20,161.70
699,18,129.00,210.33
699,19,109.60,125.45
699,20,201.20,189.69
699,21,376.80,429.32
699,22,453.40,438.07
699,23,524.00,499.29
699,24,520.40,460.35
699,25,576.80,380.66
700,1,0.20,0.40
700,2,0.80,1.17
700,3,1.20,0.98
700,4,2.60,2.58
700,5,6.20,11.91
700,6,3.60,4.45
700,7,7.40,10.61
700,8,9.80,11.34
700,9,28.60,33.37
700,10,58.40,78.15
700,11,101.80,112.89
700,12,154.60,161.66
700,13,103.80,93.08
700,14,88.60,77.95
700,15,69.20,59.54
700,16,128.20,87.38
700,17,191.80,109.48
700,18,471.80,285.94
700,19,684.20,610.94
700,20,1128.40,1195.23
700,21,1538.40,1555.56
700,22,2829.60,3069.53
700,23,2632.00,2903.11
700,24,2871.80,3136.72
700,25,2805.60,3148.95
701,1,0.00,0.00
701,2,0.00,0.00
701,3,0.29,0.70
701,4,0.00,0.00
701,5,0.29,0.70
701,6,0.29,0.45
701,7,1.43,2.06
701,8,0.86,0.99
701,9,6.43,5.10
701,10,10.43,9.24
701,11,17.86,13.62
701,12,11.00,6.93
701,13,17.71,8.94
701,14,30.86,40.93
701,15,22.14,23.84
701,16,26.43,28.32
701,17,41.43,40.90
701,18,81.57,75.75
701,19,105.71,87.38
701,20,172.29,142.26
701,21,192.00,138.41
701,22,257.86,199.15
701,23,234.00,149.64
701,24,255.57,133.26
701,25,322.43,149.36
702,1,0.00,0.00
702,2,0.00,0.00
702,3,0.00,0.00
702,4,0.25,0.43
702,5,0.00,0.00
702,6,0.00,0.00
702,7,0.25,0.43
702,8,0.00,0.00
702,9,0.25,0.43
702,10,3.25,1.92
702,11,13.25,8.26
702,12,44.25,19.72
702,13,32.25,14.91
702,14,56.00,25.36
702,15,44.50,12.34
702,16,55.25,32.96
702,17,111.00,41.42
702,18,149.75,73.51
702,19,260.50,133.65
702,20,407.75,240.98
702,21,231.25,142.37
702,22,335.75,242.99
702,23,419.75,328.53
702,24,545.00,515.12
702,25,875.50,830.02
703,1,0.57,1.05
703,2,0.43,0.73
703,3,4.14,4.45
703,4,3.43,2.72
703,5,7.00,10.94
703,6,17.00,36.82
703,7,10.43,15.81
703,8,22.14,38.48
703,9,20.71,29.40
703,10,7.43,7.52
703,11,29.29,45.44
703,12,45.43,69.68
703,13,73.14,93.07
703,14,102.29,86.31
703,15,74.43,66.50
703,16,85.43,57.36
703,17,101.43,70.09
703,18,182.43,159.62
703,19,316.71,256.72
703,20,365.57,221.60
703,21,447.14,236.87
703,22,501.71,290.59
703,23,696.43,346.11
703,24,847.29,436.53
703,25,1165.00,667.51
704,1,0.00,0.00
704,2,0.20,0.40
704,3,0.80,1.60
704,4,0.40,0.49
704,5,1.80,3.12
704,6,4.40,7.34
704,7,7.00,6.03
704,8,46.20,33.36
704,9,94.00,86.23
704,10,103.60,61.04
704,11,165.00,143.17
704,12,144.80,107.12
704,13,103.80,127.74
704,14,92.40,106.65
704,15,110.20,114.11
704,16,118.60,72.75
704,17,201.20,118.23
704,18,327.00,178.46
704,19,413.00,300.70
704,20,372.60,186.86
704,21,346.40,244.60
704,22,342.40,228.21
704,23,287.80,201.29
704,24,340.40,247.71
704,25,328.60,249.08
705,1,0.00,0.00
705,2,0.00,0.00
705,3,0.60,1.20
705,4,2.00,3.03
705,5,0.40,0.80
705,6,2.00,3.10
705,7,3.80,3.54
705,8,22.40,22.44
705,9,10.80,10.24
705,10,20.60,20.78
705,11,7.00,5.40
705,12,9.20,8.33
705,13,14.40,14.60
705,14,20.40,19.03
705,15,30.80,16.24
705,16,32.00,12.13
705,17,34.40,18.62
705,18,51.80,28.99
705,19,74.40,28.58
705,20,100.00,50.40
705,21,215.40,200.90
705,22,187.60,155.03
705,23,344.20,270.85
705,24,407.80,287.58
705,25,553.20,429.94
706,1,0.00,0.00
706,2,0.00,0.00
706,3,0.00,0.00
706,4,0.00,0.00
706,5,0.00,0.00
706,6,0.20,0.40
706,7,5.60,6.59
706,8,4.20,1.17
706,9,16.20,10.30
706,10,40.00,30.68
706,11,50.40,28.88
706,12,48.40,23.67
706,13,73.00,34.85
706,14,97.40,34.05
706,15,96.40,70.13
706,16,145.20,89.62
706,17,159.40,97.45
706,18,323.40,251.02
706,19,406.00,360.18
706,20,579.40,329.21
706,21,848.80,488.34
706,22,1158.00,569.54
706,23,1396.00,801.47
706,24,1156.80,614.56
706,25,908.60,482.14
707,1,1.20,2.40
707,2,0.20,0.40
707,3,0.60,0.80
707,4,4.80,8.61
707,5,25.80,51.60
707,6,7.60,11.62
707,7,14.80,26.70
707,8,31.00,53.84
707,9,30.60,33.45
707,10,49.00,38.09
707,11,57.80,46.38
707,12,47.60,35.24
707,13,67.20,61.84
707,14,96.40,105.99
707,15,131.20,162.14
707,16,151.20,180.54
707,17,290.20,408.77
707,18,478.20,668.72
707,19,849.20,1235.34
707,20,1093.00,1573.25
707,21,1531.80,2204.67
707,22,1880.60,2745.95
707,23,2465.00,3687.24
707,24,2392.60,3473.02
707,25,2550.60,3673.21
708,1,0.00,0.00
708,2,0.80,1.17
708,3,8.60,6.62
708,4,6.00,8.58
708,5,8.00,6.16
708,6,6.80,5.11
708,7,17.20,22.72
708,8,21.80,17.02
708,9,18.20,17.75
708,10,45.60,32.82
708,11,39.40,27.88
708,12,59.00,30.91
708,13,68.40,44.77
708,14,142.00,102.81
708,15,462.60,421.24
708,16,983.60,811.55
708,17,1334.20,818.52
708,18,1968.20,1697.28
708,19,2600.60,1464.12
708,20,2422.00,1667.60
708,21,1887.80,852.75
708,22,1912.60,855.70
708,23,1532.80,474.52
708,24,1357.00,433.67
708,25,1325.00,359.00
709,1,0.00,0.00
709,2,0.00,0.00
709,3,1.14,2.80
709,4,0.00,0.00
709,5,0.00,0.00
709,6,0.00,0.00
709,7,0.00,0.00
709,8,0.43,1.05
709,9,0.00,0.00
709,10,1.29,2.76
709,11,6.71,8.36
709,12,13.57,14.50
709,13,9.43,17.65
709,14,17.71,23.08
709,15,5.57,6.37
709,16,1.86,2.64
709,17,5.43,12.12
709,18,80.00,142.64
709,19,187.57,259.07
709,20,332.86,495.70
709,21,548.43,802.50
709,22,633.86,1010.90
709,23,181.57,329.15
709,24,254.00,382.72
709,25,159.43,258.32
710,1,0.00,0.00
710,2,0.00,0.00
710,3,1.00,1.22
710,4,0.00,0.00
710,5,0.00,0.00
710,6,0.50,0.87
710,7,5.25,5.80
710,8,5.25,5.54
710,9,9.00,4.06
710,10,29.25,21.03
710,11,48.00,5.10
710,12,48.25,14.55
710,13,65.75,22.57
710,14,61.00,25.64
710,15,63.00,16.84
710,16,88.25,19.12
710,17,162.50,50.90
710,18,392.50,94.10
710,19,562.75,244.82
710,20,702.75,160.44
710,21,894.25,225.82
710,22,1214.25,260.29
710,23,1273.50,191.70
710,24,992.25,260.14
710,25,859.00,169.72
711,1,0.71,1.39
711,2,0.57,1.05
711,3,1.29,2.37
711,4,6.00,12.29
711,5,2.71,4.49
711,6,1.00,2.07
711,7,7.71,14.60
711,8,5.57,6.99
711,9,17.86,23.41
711,10,11.57,13.62
711,11,10.71,15.54
711,12,19.86,24.12
711,13,32.29,31.78
711,14,39.71,38.90
711,15,30.29,22.02
711,16,40.00,26.08
711,17,45.00,45.11
711,18,89.86,83.85
711,19,157.14,84.78
711,20,206.71,115.83
711,21,268.86,159.54
711,22,284.71,213.82
711,23,438.57,339.86
711,24,572.00,508.11
711,25,706.71,591.01
712,1,2.29,4.43
712,2,5.14,8.25
712,3,10.14,16.86
712,4,27.71,60.20
712,5,53.57,114.69
712,6,22.57,37.81
712,7,71.71,144.52
712,8,212.00,461.79
712,9,336.43,754.19
712,10,414.29,891.39
712,11,606.57,1198.80
712,12,651.71,1155.41
712,13,714.71,1296.12
712,14,946.71,1851.50
712,15,1099.57,2246.88
712,16,1686.43,3425.04
712,17,2286.29,4610.45
712,18,3071.29,5830.87
712,19,5037.86,9484.84
712,20,7119.00,12452.28
712,21,8125.71,13546.78
712,22,8192.14,11227.69
712,23,8502.71,12089.55
712,24,8878.86,11902.91
712,25,10252.86,13162.77
713,1,0.00,0.00
713,2,0.00,0.00
713,3,0.29,0.70
713,4,0.00,0.00
713,5,0.29,0.70
713,6,3.71,5.12
713,7,8.71,15.03
713,8,14.71,17.26
713,9,10.43,7.09
713,10,25.57,27.31
713,11,34.29,20.78
713,12,37.86,38.37
713,13,37.29,35.57
713,14,45.00,38.31
713,15,46.43,29.29
713,16,51.86,27.88
713,17,73.43,44.78
713,18,162.71,123.53
713,19,284.00,288.46
713,20,404.86,420.65
713,21,433.14,366.05
713,22,556.29,406.85
713,23,473.43,326.28
713,24,404.86,195.20
713,25,361.00,163.95
714,1,0.17,0.37
714,2,0.67,1.11
714,3,0.33,0.47
714,4,0.67,1.11
714,5,2.00,3.61
714,6,1.00,1.41
714,7,10.33,14.22
714,8,15.33,15.89
714,9,13.00,12.11
714,10,20.00,20.09
714,11,10.50,5.65
714,12,33.67,36.14
714,13,72.33,89.91
714,14,72.83,65.52
714,15,117.50,125.24
714,16,105.83,62.84
714,17,150.00,97.37
714,18,200.33,150.10
714,19,233.00,171.41
714,20,236.00,198.33
714,21,248.00,244.99
714,22,303.33,307.12
714,23,355.83,388.38
714,24,424.50,473.41
714,25,566.00,593.27
715,1,0.00,0.00
715,2,0.00,0.00
715,3,0.00,0.00
715,4,0.00,0.00
715,5,0.00,0.00
715,6,0.00,0.00
715,7,0.00,0.00
715,8,0.00,0.00
715,9,0.00,0.00
715,10,1.57,1.99
715,11,8.29,9.30
715,12,31.57,28.73
715,13,27.14,43.75
715,14,19.00,26.30
715,15,6.43,10.35
715,16,2.57,5.18
715,17,47.14,113.44
715,18,100.43,201.31
715,19,259.14,444.72
715,20,294.43,406.24
715,21,430.71,662.75
715,22,593.29,650.23
715,23,21.14,49.35
715,24,28.00,58.13
715,25,91.71,164.08
716,1,1.00,1.22
716,2,2.00,2.45
716,3,1.75,0.83
716,4,0.00,0.00
716,5,0.00,0.00
716,6,0.00,0.00
716,7,0.00,0.00
716,8,425.50,372.28
716,9,287.75,229.86
716,10,238.00,195.45
716,11,366.50,240.68
716,12,493.75,289.42
716,13,574.50,396.00
716,14,1024.00,626.61
716,15,980.00,616.05
716,16,1314.25,939.43
716,17,1893.25,1238.74
716,18,2832.50,1851.38
716,19,4770.50,3208.24
716,20,5098.75,3356.96
716,21,5251.75,3383.01
716,22,5670.50,3268.43
716,23,5627.00,3111.75
716,24,5479.75,3139.23
716,25,5129.75,2875.58
717,1,0.00,0
717,2,0.00,0
717,3,0.00,0
717,4,0.00,0
717,5,0.00,0
717,6,0.00,0
717,7,0.00,0
717,8,0.00,0
717,9,0.00,0
717,10,0.00,0
717,11,0.00,0
717,12,0.00,0
717,13,0.00,0
717,14,0.00,0
717,15,0.00,0
717,16,0.00,0
717,17,0.00,0
717,18,0.00,0
717,19,0.00,0
717,20,0.00,0
717,21,0.00,0
717,22,0.00,0
717,23,0.00,0
717,24,0.00,0
717,25,0.00,0
718,1,0.00,0
718,2,0.00,0
718,3,0.00,0
718,4,0.00,0
718,5,0.00,0
718,6,0.00,0
718,7,0.00,0
718,8,0.00,0
718,9,0.00,0
718,10,0.00,0
718,11,0.00,0
718,12,0.00,0
718,13,0.00,0
718,14,0.00,0
718,15,0.00,0
718,16,0.00,0
718,17,0.00,0
718,18,0.00,0
718,19,0.00,0
718,20,0.00,0
718,21,0.00,0
718,22,0.00,0
718,23,0.00,0
718,24,0.00,0
718,25,0.00,0
719,1,0.00,0.00
719,2,0.00,0.00
719,3,0.00,0.00
719,4,0.00,0.00
719,5,0.00,0.00
719,6,0.00,0.00
719,7,0.00,0.00
719,8,0.00,0.00
719,9,0.00,0.00
719,10,0.25,0.43
719,11,0.75,0.83
719,12,0.50,0.87
719,13,0.50,0.87
719,14,0.50,0.87
719,15,0.00,0.00
719,16,0.50,0.87
719,17,0.25,0.43
719,18,2.25,2.77
719,19,2.00,3.46
719,20,6.25,7.60
719,21,9.25,9.58
719,22,30.50,50.53
719,23,42.00,55.43
719,24,81.00,93.37
719,25,50.00,57.77
720,1,0.00,0.00
720,2,5.50,2.50
720,3,1.00,0.00
720,4,0.50,0.50
720,5,0.50,0.50
720,6,0.00,0.00
720,7,0.50,0.50
720,8,10.50,10.50
720,9,4.50,4.50
720,10,14.00,14.00
720,11,21.00,21.00
720,12,15.00,15.00
720,13,25.00,25.00
720,14,23.00,7.00
720,15,63.50,19.50
720,16,219.00,32.00
720,17,306.00,17.00
720,18,552.00,3.00
720,19,633.00,477.00
720,20,638.00,442.00
720,21,693.00,294.00
720,22,872.50,46.50
720,23,799.50,533.50
720,24,1055.00,375.00
720,25,870.50,852.50
721,1,0.00,0.00
721,2,0.00,0.00
721,3,0.60,1.20
721,4,0.40,0.80
721,5,0.60,0.80
721,6,0.00,0.00
721,7,0.60,0.80
721,8,0.40,0.49
721,9,0.00,0.00
721,10,1.00,1.10
721,11,9.40,9.09
721,12,55.40,99.11
721,13,7.40,8.82
721,14,6.00,9.12
721,15,1.20,1.60
721,16,0.40,0.80
721,17,0.60,0.80
721,18,114.00,223.51
721,19,50.00,66.93
721,20,141.40,164.58
721,21,186.00,223.87
721,22,301.40,372.43
721,23,28.60,53.72
721,24,51.00,93.10
721,25,32.20,58.04
722,1,0.00,0.00
722,2,0.20,0.40
722,3,0.00,0.00
722,4,0.00,0.00
722,5,0.00,0.00
722,6,0.00,0.00
722,7,0.00,0.00
722,8,3.20,3.97
722,9,0.00,0.00
722,10,0.60,1.20
722,11,3.00,6.00
722,12,16.00,27.03
722,13,47.00,57.10
722,14,40.40,59.77
722,15,54.60,90.33
722,16,78.00,142.64
722,17,92.80,138.69
722,18,150.00,234.98
722,19,206.20,319.98
722,20,252.80,379.44
722,21,312.20,452.15
722,22,393.00,468.10
722,23,418.00,509.27
722,24,411.20,496.54
722,25,351.00,506.24
723,1,0.00,0.00
723,2,0.00,0.00
723,3,0.00,0.00
723,4,0.50,0.50
723,5,0.00,0.00
723,6,0.00,0.00
723,7,0.50,0.50
723,8,0.00,0.00
723,9,0.00,0.00
723,10,4.50,0.50
723,11,23.00,3.00
723,12,138.50,81.50
723,13,169.00,119.00
723,14,131.50,76.50
723,15,185.50,145.50
723,16,56.00,1.00
723,17,107.00,30.00
723,18,189.00,30.00
723,19,287.00,24.00
723,20,424.50,32.50
723,21,243.50,35.50
723,22,275.00,19.00
723,23,270.50,59.50
723,24,325.00,5.00
723,25,372.00,8.00
724,1,0.00,0
724,2,0.00,0
724,3,0.00,0
724,4,0.00,0
724,5,0.00,0
724,6,0.00,0
724,7,0.00,0
724,8,0.00,0
724,9,0.00,0
724,10,0.00,0
724,11,0.00,0
724,12,0.00,0
724,13,0.00,0
724,14,0.00,0
724,15,0.00,0
724,16,0.00,0
724,17,0.00,0
724,18,0.00,0
724,19,0.00,0
724,20,0.00,0
724,21,0.00,0
724,22,0.00,0
724,23,0.00,0
724,24,0.00,0
724,25,0.00,0
725,1,0.00,0.00
725,2,0.00,0.00
725,3,0.50,0.50
725,4,0.00,0.00
725,5,0.00,0.00
725,6,0.00,0.00
725,7,0.00,0.00
725,8,0.00,0.00
725,9,0.00,0.00
725,10,0.50,0.50
725,11,2.50,0.50
725,12,2.00,0.00
725,13,1.50,0.50
725,14,1.00,1.00
725,15,0.00,0.00
725,16,1.00,1.00
725,17,0.50,0.50
725,18,19.50,12.50
725,19,4.00,4.00
725,20,33.50,14.50
725,21,11.50,10.50
725,22,63.50,54.50
725,23,68.00,68.00
725,24,118.50,118.50
725,25,74.00,74.00
726,1,0.00,0.00
726,2,0.00,0.00
726,3,0.00,0.00
726,4,0.00,0.00
726,5,3.67,5.19
726,6,0.33,0.47
726,7,3.33,4.71
726,8,0.33,0.47
726,9,0.33,0.47
726,10,0.33,0.47
726,11,2.33,2.62
726,12,1.00,1.41
726,13,2.00,2.83
726,14,0.67,0.94
726,15,0.33,0.47
726,16,3.33,4.71
726,17,33.33,47.14
726,18,67.00,92.63
726,19,78.67,111.25
726,20,105.00,140.71
726,21,87.33,113.07
726,22,82.00,112.43
726,23,163.67,211.29
726,24,124.33,152.50
726,25,255.00,342.26
727,1,0.00,0.00
727,2,0.00,0.00
727,3,0.67,1.11
727,4,0.17,0.37
727,5,0.83,0.69
727,6,1.33,2.98
727,7,7.67,8.10
727,8,22.50,16.71
727,9,16.00,14.82
727,10,19.00,19.56
727,11,8.00,5.23
727,12,15.00,21.17
727,13,13.67,9.32
727,14,17.17,7.34
727,15,30.83,7.60
727,16,30.33,5.50
727,17,57.17,24.29
727,18,68.33,23.03
727,19,98.83,25.36
727,20,153.33,49.10
727,21,224.17,178.85
727,22,255.17,134.46
727,23,420.67,275.25
727,24,545.50,286.58
727,25,728.00,402.84
728,1,0.00,0.00
728,2,0.00,0.00
728,3,0.00,0.00
728,4,0.00,0.00
728,5,0.00,0.00
728,6,0.00,0.00
728,7,0.50,0.87
728,8,30.25,50.11
728,9,48.00,81.42
728,10,64.50,102.01
728,11,50.00,74.12
728,12,87.00,107.64
728,13,91.75,102.05
728,14,108.75,97.13
728,15,232.25,206.87
728,16,390.50,492.79
728,17,819.00,942.94
728,18,1052.00,1242.80
728,19,1978.25,1828.41
728,20,2139.50,1573.22
728,21,3024.50,2084.39
728,22,2924.00,2170.28
728,23,2905.50,2057.32
728,24,3432.25,2365.80
728,25,3064.50,2377.41
729,1,0.00,0.00
729,2,1.50,3.35
729,3,6.00,10.95
729,4,5.83,9.55
729,5,10.17,13.25
729,6,13.83,15.67
729,7,24.67,22.82
729,8,20.17,16.40
729,9,28.00,27.70
729,10,43.17,68.47
729,11,36.00,30.00
729,12,55.17,42.39
729,13,129.67,110.61
729,14,97.17,70.92
729,15,120.17,118.71
729,16,118.17,96.99
729,17,132.67,126.36
729,18,270.33,200.48
729,19,248.17,189.94
729,20,317.33,180.90
729,21,331.83,164.86
729,22,406.00,211.82
729,23,409.17,201.20
729,24,443.17,228.77
729,25,405.33,197.93
730,1,0.00,0.00
730,2,0.00,0.00
730,3,0.00,0.00
730,4,0.00,0.00
730,5,0.00,0.00
730,6,0.00,0.00
730,7,0.40,0.80
730,8,2.60,5.20
730,9,1.20,1.60
730,10,13.20,11.70
730,11,22.00,22.97
730,12,27.80,34.01
730,13,24.60,26.93
730,14,19.20,14.92
730,15,27.00,14.74
730,16,46.40,26.05
730,17,73.80,33.97
730,18,68.00,31.56
730,19,110.00,41.65
730,20,160.40,70.92
730,21,315.60,251.18
730,22,380.80,249.01
730,23,492.40,259.98
730,24,792.20,412.72
730,25,874.40,513.91
731,1,0.17,0.37
731,2,0.50,1.12
731,3,1.67,3.73
731,4,1.17,2.19
731,5,0.33,0.75
731,6,3.00,6.71
731,7,2.17,4.84
731,8,2.17,4.84
731,9,2.50,5.59
731,10,3.33,4.85
731,11,26.00,51.64
731,12,26.17,49.13
731,13,24.50,50.36
731,14,45.33,88.58
731,15,92.33,187.08
731,16,125.33,233.64
731,17,233.17,443.29
731,18,660.50,1342.83
731,19,1625.33,3473.45
731,20,3195.50,6877.63
731,21,2111.67,4319.66
731,22,3002.00,6224.30
731,23,2855.83,5811.44
731,24,3110.83,5978.87
731,25,3657.83,7260.99
732,1,0.00,0.00
732,2,0.50,0.76
732,3,1.33,1.37
732,4,0.83,1.07
732,5,0.50,0.76
732,6,0.50,0.76
732,7,1.33,1.60
732,8,2.83,2.54
732,9,11.33,6.21
732,10,47.83,28.01
732,11,69.17,25.65
732,12,83.17,35.51
732,13,96.50,70.85
732,14,76.83,51.44
732,15,69.50,47.54
732,16,64.00,28.29
732,17,99.17,60.86
732,18,149.67,95.83
732,19,239.50,200.81
732,20,415.17,288.30
732,21,564.17,337.72
732,22,663.17,331.20
732,23,725.83,297.84
732,24,700.83,307.46
732,25,743.00,343.68
733,1,0.00,0.00
733,2,0.00,0.00
733,3,0.00,0.00
733,4,0.00,0.00
733,5,0.11,0.31
733,6,0.11,0.31
733,7,0.44,0.68
733,8,1.67,4.03
733,9,1.11,1.37
733,10,5.89,5.32
733,11,11.00,7.33
733,12,36.56,40.13
733,13,42.78,53.19
733,14,55.78,68.98
733,15,41.22,29.02
733,16,52.33,23.74
733,17,73.22,55.82
733,18,64.89,64.25
733,19,84.11,60.66
733,20,158.89,137.70
733,21,237.56,227.68
733,22,297.22,234.05
733,23,340.11,225.81
733,24,525.00,391.95
733,25,712.11,455.43
734,1,0.00,0.00
734,2,0.00,0.00
734,3,0.00,0.00
734,4,0.00,0.00
734,5,0.00,0.00
734,6,0.25,0.43
734,7,5.25,7.40
734,8,2.50,2.18
734,9,15.50,11.41
734,10,34.50,36.65
734,11,63.75,22.43
734,12,42.75,4.44
734,13,79.25,29.44
734,14,53.75,17.71
734,15,93.00,70.54
734,16,92.00,54.69
734,17,120.00,67.38
734,18,127.50,29.26
734,19,204.75,31.34
734,20,419.50,58.72
734,21,645.25,179.52
734,22,1159.25,306.26
734,23,1322.00,460.82
734,24,1163.00,374.68
734,25,953.50,290.08
735,1,0.00,0.00
735,2,0.00,0.00
735,3,0.40,0.80
735,4,3.00,6.00
735,5,2.20,4.40
735,6,0.20,0.40
735,7,0.80,1.60
735,8,0.40,0.80
735,9,2.00,3.52
735,10,11.00,7.62
735,11,15.60,17.58
735,12,23.80,18.72
735,13,42.80,48.04
735,14,75.20,68.72
735,15,50.80,48.92
735,16,30.20,26.19
735,17,33.80,17.34
735,18,43.80,28.08
735,19,71.00,40.01
735,20,72.80,51.47
735,21,100.20,78.70
735,22,132.80,102.35
735,23,167.60,78.09
735,24,230.40,113.74
735,25,336.80,149.23
736,1,0.00,0.00
736,2,0.00,0.00
736,3,0.00,0.00
736,4,2.00,3.46
736,5,6.25,6.34
736,6,2.75,2.49
736,7,7.00,3.54
736,8,3.50,1.50
736,9,1.50,1.50
736,10,5.75,2.38
736,11,5.75,4.87
736,12,9.75,4.60
736,13,16.25,11.32
736,14,26.50,26.73
736,15,55.00,41.62
736,16,60.75,40.87
736,17,105.50,72.85
736,18,136.75,102.77
736,19,177.50,76.80
736,20,211.00,80.97
736,21,171.50,90.92
736,22,158.00,79.34
736,23,172.25,79.72
736,24,183.00,108.36
736,25,185.25,75.75
737,1,1.00,1.69
737,2,2.86,4.42
737,3,4.43,9.65
737,4,32.00,67.91
737,5,91.14,215.53
737,6,166.57,397.83
737,7,285.86,676.56
737,8,416.00,981.53
737,9,620.43,1450.06
737,10,501.86,1163.71
737,11,664.29,1560.30
737,12,822.71,1962.63
737,13,621.29,1458.66
737,14,625.57,1466.29
737,15,623.43,1418.27
737,16,439.86,901.39
737,17,445.71,811.91
737,18,511.29,803.26
737,19,595.29,898.84
737,20,621.43,773.10
737,21,596.00,610.74
737,22,663.57,775.31
737,23,690.71,786.16
737,24,679.29,737.42
737,25,659.00,674.85
738,1,0.00,0.00
738,2,0.00,0.00
738,3,0.40,0.80
738,4,3.00,6.00
738,5,2.20,4.40
738,6,0.20,0.40
738,7,2.00,2.53
738,8,0.80,0.98
738,9,2.60,3.56
738,10,9.80,8.91
738,11,13.80,16.81
738,12,36.80,21.77
738,13,49.60,45.50
